aaaammjj,num_poste,pmerm,tsvm,brume,brou,fumee,etpgrille
20220129,95078001,1032.9,10.5,1.0,0.0,0.0,0.2
20200421,95088001,1011.0,7.9,0.0,0.0,0.0,5.0
20221119,95580001,,9.4,,,,0.6
20200126,95088001,1016.4,8.5,1.0,0.0,0.0,0.1
20200313,95492001,,,0.0,0.0,0.0,2.3
20220815,95580001,,17.4,,,,4.2
20210809,95088001,1017.2,14.8,0.0,0.0,0.0,3.7
20220617,95088001,1021.7,14.0,0.0,0.0,0.0,7.2
20210708,95492001,,,0.0,0.0,0.0,4.1
20200924,95527001,1002.8,12.0,0.0,0.0,0.0,2.4
20210525,95690001,,10.5,,,,2.5
20210418,95690001,,7.3,,,,2.0
20210108,95492001,,,0.0,0.0,0.0,0.4
20220826,95527001,1017.6,15.8,0.0,0.0,0.0,5.2
20210907,95690001,,14.0,,,,4.6
20200207,95690001,,7.4,,,,0.8
20210712,95088001,1009.8,17.8,0.0,0.0,0.0,2.8
20200517,95492001,,,0.0,0.0,0.0,3.9
20221219,95078001,1017.0,9.7,0.0,0.0,0.0,0.2
20220322,95078001,1028.8,6.9,0.0,0.0,0.0,3.0
20211123,95492001,,,0.0,0.0,0.0,1.1
20220506,95492001,,,0.0,0.0,0.0,4.2
20200917,95492001,,,0.0,0.0,0.0,5.7
20210810,95078001,1017.7,17.5,0.0,0.0,0.0,3.4
20220327,95580001,,7.3,,,,3.8
20200607,95492001,,,0.0,0.0,0.0,3.8
20200219,95492001,,,0.0,0.0,0.0,0.9
20220622,95690001,,15.4,,,,5.3
20201026,95527001,1004.9,9.5,0.0,0.0,0.0,1.8
20210624,95580001,,11.6,,,,3.9
20210818,95088001,1019.3,16.1,0.0,0.0,0.0,2.5
20221227,95690001,,8.2,,,,0.6
20210521,95078001,1007.4,9.6,0.0,0.0,0.0,4.6
20201201,95527001,1020.9,8.3,1.0,0.0,0.0,0.7
20210830,95078001,1021.6,15.7,0.0,0.0,0.0,3.4
20221026,95492001,,,0.0,0.0,0.0,2.2
20220520,95088001,1020.3,14.5,0.0,0.0,0.0,3.0
20210120,95088001,998.9,7.5,0.0,0.0,0.0,2.2
20200620,95492001,,,0.0,0.0,0.0,4.7
20220422,95492001,,,0.0,0.0,0.0,4.3
20220219,95492001,,,0.0,0.0,0.0,1.8
20220825,95088001,1015.0,16.3,0.0,0.0,0.0,6.4
20210514,95088001,1008.9,10.9,0.0,0.0,0.0,1.9
20221112,95078001,1028.4,10.5,1.0,1.0,0.0,0.4
20210326,95492001,,,0.0,0.0,0.0,2.4
20220409,95527001,1017.1,6.9,0.0,0.0,0.0,1.9
20210412,95690001,,6.4,,,,1.9
20210303,95078001,1027.6,9.2,1.0,0.0,,1.5
20200708,95088001,1017.9,15.1,0.0,0.0,0.0,4.7
20221117,95492001,,,0.0,0.0,0.0,1.8
20220218,95078001,1008.6,9.0,0.0,0.0,0.0,2.2
20210227,95690001,,6.9,,,,1.3
20210125,95088001,1009.6,5.8,1.0,0.0,0.0,1.1
20211210,95527001,999.4,7.4,0.0,0.0,0.0,1.1
20221027,95527001,1018.8,14.7,0.0,0.0,0.0,2.4
20211009,95690001,,11.2,,,,1.2
20220307,95088001,1021.8,4.3,0.0,0.0,0.0,2.0
20220615,95492001,,,0.0,0.0,0.0,6.6
20200602,95088001,1015.2,12.2,0.0,0.0,0.0,6.7
20200429,95527001,1006.8,11.1,1.0,0.0,0.0,2.8
20200315,95088001,1013.6,9.1,0.0,0.0,0.0,2.6
20220525,95088001,1019.2,10.9,1.0,0.0,0.0,4.3
20210705,95580001,,15.9,,,,3.2
20221108,95492001,,,0.0,0.0,0.0,1.9
20220819,95078001,1017.3,17.0,0.0,0.0,0.0,2.6
20210201,95088001,996.9,9.7,0.0,0.0,0.0,0.7
20200820,95580001,,18.9,,,,6.3
20200123,95527001,1029.5,5.6,1.0,1.0,0.0,0.3
20220525,95580001,,11.0,,,,4.2
20200801,95690001,,16.9,,,,4.7
20200618,95690001,,13.8,,,,3.4
20210823,95492001,,,0.0,0.0,0.0,2.3
20201125,95078001,1016.8,8.3,1.0,0.0,0.0,0.5
20200909,95492001,,,0.0,0.0,0.0,4.7
20200319,95527001,1023.2,10.4,0.0,0.0,0.0,2.4
20211119,95088001,1032.6,10.1,1.0,0.0,0.0,0.4
20210403,95527001,1027.3,6.3,0.0,0.0,0.0,3.0
20210518,95078001,1016.2,10.4,0.0,0.0,0.0,3.4
20210802,95580001,,15.3,,,,3.7
20200607,95078001,1010.0,10.2,0.0,0.0,0.0,3.5
20220909,95580001,,15.2,,,,2.5
20221209,95078001,1007.5,5.8,1.0,1.0,0.0,0.2
20211217,95492001,,,0.0,1.0,0.0,0.6
20200816,95078001,1010.4,18.2,1.0,0.0,0.0,3.6
20201102,95492001,,,0.0,0.0,0.0,1.8
20200905,95078001,1021.9,12.0,0.0,0.0,0.0,4.0
20220124,95527001,1032.8,5.9,1.0,1.0,0.0,0.6
20201103,95690001,,8.4,,,,1.2
20221113,95078001,1020.0,10.3,1.0,1.0,0.0,0.6
20220101,95088001,1024.1,10.9,1.0,1.0,0.0,1.0
20220417,95088001,1022.3,6.7,0.0,0.0,0.0,5.0
20220722,95690001,,18.4,,,,2.6
20211226,95078001,1002.9,11.3,1.0,0.0,0.0,0.3
20211222,95580001,,5.1,,,,0.1
20200407,95580001,,11.1,,,,3.3
20200204,95527001,1024.3,7.4,0.0,0.0,0.0,1.2
20221212,95527001,1010.4,4.5,0.0,0.0,0.0,0.5
20200508,95527001,1016.3,10.1,0.0,0.0,0.0,4.3
20220720,95088001,1018.9,19.7,0.0,0.0,0.0,2.9
20201009,95088001,1020.3,12.9,0.0,0.0,0.0,2.2
20220824,95088001,1016.0,17.0,0.0,0.0,0.0,5.9
20220830,95088001,1018.4,13.7,0.0,0.0,0.0,5.3
20220504,95690001,,10.4,,,,2.7
20200109,95492001,,,0.0,0.0,0.0,0.9
20221107,95078001,1011.9,12.8,0.0,0.0,0.0,1.4
20220614,95492001,,,0.0,0.0,0.0,5.7
20210604,95088001,1021.2,17.0,1.0,0.0,0.0,2.7
20200722,95078001,1022.3,9.0,0.0,0.0,0.0,6.1
20200414,95492001,,,0.0,0.0,0.0,3.5
20200901,95690001,,11.4,,,,2.8
20200825,95088001,1009.8,15.0,0.0,0.0,0.0,5.8
20220925,95690001,,10.4,,,,2.4
20210609,95690001,,16.1,,,,4.0
20200429,95492001,,,0.0,0.0,0.0,2.9
20220502,95088001,1018.4,9.0,0.0,0.0,0.0,3.9
20210425,95580001,,6.2,,,,4.5
20220126,95088001,1035.4,6.3,1.0,0.0,0.0,0.1
20201020,95088001,1008.2,13.4,0.0,0.0,0.0,0.4
20210101,95527001,1011.5,5.8,0.0,0.0,0.0,0.3
20210107,95527001,1017.4,6.4,1.0,0.0,0.0,0.4
20210222,95492001,,,0.0,0.0,0.0,1.6
20210706,95088001,1008.4,12.8,0.0,0.0,0.0,5.9
20220611,95492001,,,0.0,0.0,0.0,5.0
20220809,95088001,1023.9,13.4,0.0,0.0,0.0,7.4
20210622,95088001,1014.5,15.6,0.0,0.0,0.0,1.2
20200207,95527001,1022.8,6.3,0.0,0.0,0.0,1.3
20210320,95492001,,,0.0,0.0,0.0,1.5
20220901,95527001,1015.6,14.2,0.0,0.0,0.0,5.8
20200426,95690001,,8.3,,,,3.1
20220613,95690001,,11.5,,,,4.4
20221216,95492001,,,0.0,1.0,0.0,0.2
20220615,95527001,1016.9,13.5,0.0,0.0,0.0,6.6
20220404,95078001,1018.4,6.2,0.0,0.0,0.0,1.2
20200613,95690001,,12.9,,,,4.1
20220613,95088001,1024.1,11.2,0.0,0.0,0.0,5.1
20221001,95088001,1013.0,13.6,0.0,0.0,0.0,2.8
20220410,95580001,,6.4,,,,2.4
20221007,95078001,1023.7,9.5,1.0,1.0,0.0,1.5
20211010,95527001,1027.7,10.7,1.0,1.0,0.0,1.3
20210702,95690001,,16.9,,,,3.5
20211011,95492001,,,0.0,0.0,0.0,1.6
20200619,95527001,1018.4,13.5,0.0,0.0,0.0,3.6
20200319,95492001,,,0.0,0.0,0.0,2.3
20200516,95527001,1023.7,8.1,0.0,0.0,0.0,4.1
20220607,95580001,,14.8,,,,4.3
20220119,95078001,1028.6,8.1,1.0,0.0,0.0,0.1
20220208,95078001,1032.2,9.1,0.0,1.0,0.0,0.5
20200216,95527001,1009.8,10.8,0.0,0.0,0.0,3.4
20200518,95088001,1025.4,10.2,0.0,0.0,0.0,4.6
20220327,95492001,,,0.0,0.0,0.0,3.8
20200529,95580001,,8.3,,,,6.4
20210613,95078001,1025.5,13.4,0.0,0.0,0.0,5.1
20220805,95078001,1020.5,13.5,0.0,0.0,0.0,5.4
20210915,95690001,,18.7,,,,1.4
20220517,95088001,1018.6,15.3,0.0,0.0,0.0,5.8
20220121,95078001,1038.2,6.5,0.0,0.0,0.0,0.6
20200223,95527001,1024.8,11.6,0.0,0.0,0.0,1.2
20221219,95527001,1018.0,9.2,0.0,0.0,0.0,0.5
20200912,95492001,,,0.0,0.0,0.0,3.1
20200823,95088001,1020.3,13.3,0.0,0.0,0.0,4.3
20210503,95492001,,,,,,3.7
20200702,95088001,1015.0,13.7,0.0,0.0,0.0,4.2
20210421,95527001,1017.5,8.7,1.0,0.0,0.0,3.8
20211005,95492001,,,0.0,0.0,0.0,2.3
20200717,95088001,1021.6,14.9,0.0,0.0,0.0,4.4
20221223,95527001,1009.0,13.1,0.0,0.0,0.0,1.4
20220730,95492001,,,0.0,0.0,0.0,6.1
20210121,95580001,,8.8,,,,0.7
20211203,95492001,,,0.0,0.0,0.0,0.8
20221206,95580001,,7.2,,,,0.2
20220808,95527001,1023.7,11.6,0.0,0.0,0.0,7.2
20221101,95527001,1017.7,11.1,0.0,0.0,0.0,2.5
20200913,95088001,1024.9,12.1,0.0,0.0,0.0,3.9
20211004,95690001,,12.4,,,,1.5
20220926,95580001,,11.4,,,,1.7
20210625,95078001,1019.4,15.2,0.0,0.0,0.0,1.7
20220603,95527001,1015.1,15.1,0.0,0.0,0.0,3.2
20200808,95078001,1016.8,14.3,0.0,0.0,0.0,6.6
20210711,95690001,,15.7,,,,3.0
20200116,95527001,1021.9,9.1,1.0,1.0,0.0,1.1
20201229,95078001,991.2,7.3,1.0,0.0,0.0,0.1
20220221,95527001,1015.5,7.5,0.0,0.0,0.0,1.6
20210326,95078001,1017.6,7.9,0.0,0.0,0.0,2.4
20220306,95527001,1023.3,5.0,1.0,0.0,0.0,2.0
20220222,95078001,1024.2,9.5,1.0,0.0,0.0,0.9
20200218,95088001,1026.1,7.4,0.0,0.0,0.0,1.6
20220418,95580001,,6.9,,,,3.6
20220711,95492001,,,0.0,0.0,0.0,6.9
20220801,95492001,,,0.0,0.0,0.0,4.7
20200711,95078001,1025.3,9.4,0.0,0.0,0.0,5.3
20220409,95690001,,6.8,,,,1.9
20201231,95690001,,6.8,,,,0.3
20201020,95492001,,,0.0,0.0,0.0,0.4
20210818,95527001,1019.3,15.9,0.0,0.0,0.0,2.6
20220523,95088001,1003.2,15.3,1.0,0.0,0.0,2.0
20221220,95088001,1012.9,11.4,0.0,0.0,0.0,0.9
20210807,95078001,1003.9,14.8,0.0,0.0,0.0,2.9
20200620,95580001,,13.5,,,,4.4
20210315,95527001,1020.5,8.7,0.0,0.0,0.0,1.7
20210527,95527001,1021.1,9.8,0.0,0.0,0.0,3.6
20201228,95078001,975.8,6.9,0.0,0.0,0.0,0.3
20220309,95580001,,7.5,,,,2.0
20200301,95690001,,7.8,,,,0.9
20220529,95492001,,,0.0,0.0,0.0,3.6
20220109,95088001,1006.9,7.6,1.0,0.0,0.0,0.3
20210201,95580001,,9.4,,,,0.6
20220723,95527001,1019.8,18.0,0.0,0.0,0.0,4.7
20200602,95078001,1015.2,12.1,0.0,0.0,0.0,5.7
20211211,95527001,1019.9,7.2,0.0,0.0,0.0,0.4
20221104,95078001,1010.1,9.9,1.0,0.0,0.0,1.2
20210929,95492001,,,0.0,0.0,0.0,2.7
20210603,95527001,1019.4,17.5,0.0,1.0,0.0,4.2
20200423,95492001,,,0.0,0.0,0.0,4.8
20201227,95078001,986.1,8.1,0.0,0.0,0.0,0.8
20221208,95088001,1010.9,7.0,1.0,0.0,0.0,0.2
20200502,95690001,,9.3,,,,2.6
20210811,95527001,1019.7,16.2,0.0,1.0,0.0,4.0
20200205,95492001,,,0.0,0.0,0.0,1.4
20211215,95492001,,,0.0,0.0,0.0,0.4
20200216,95492001,,,0.0,0.0,0.0,3.3
20221223,95088001,1009.0,13.2,0.0,0.0,0.0,1.3
20211223,95690001,,7.8,,,,0.0
20220118,95580001,,7.5,,,,0.5
20210831,95527001,1024.9,14.0,0.0,0.0,0.0,4.5
20221121,95088001,1000.3,9.0,0.0,0.0,0.0,0.4
20220426,95580001,,8.8,,,,2.7
20210726,95078001,1011.8,18.3,1.0,1.0,0.0,3.0
20220108,95527001,1007.6,8.2,0.0,0.0,0.0,0.2
20200329,95690001,,4.5,,,,3.4
20211111,95690001,,7.5,,,,0.6
20220710,95078001,1025.6,12.9,0.0,0.0,0.0,5.9
20210202,95527001,1002.0,11.2,0.0,0.0,0.0,0.7
20210616,95527001,1011.6,17.3,0.0,0.0,0.0,6.4
20211106,95088001,1030.2,7.7,1.0,1.0,0.0,0.6
20200603,95527001,1005.0,13.0,0.0,0.0,0.0,6.3
20210711,95088001,1015.7,15.4,0.0,0.0,0.0,3.2
20221205,95492001,,,0.0,0.0,0.0,0.2
20200109,95580001,,11.9,,,,0.7
20200706,95690001,,10.5,,,,4.8
20220905,95527001,1016.4,16.9,0.0,0.0,0.0,5.3
20220417,95690001,,7.5,,,,3.9
20200607,95690001,,10.8,,,,3.1
20220701,95527001,1020.2,11.2,0.0,0.0,0.0,4.4
20220828,95580001,,13.5,,,,4.7
20221212,95690001,,4.7,,,,0.4
20210721,95078001,1021.6,17.3,0.0,0.0,0.0,4.9
20200615,95088001,1017.8,14.4,0.0,0.0,0.0,4.5
20210925,95527001,1015.1,15.3,1.0,1.0,0.0,2.0
20211210,95078001,999.7,7.5,0.0,0.0,0.0,1.1
20220322,95690001,,7.1,,,,2.9
20220822,95580001,,15.9,,,,3.9
20201031,95088001,1018.8,13.3,0.0,0.0,0.0,1.4
20220124,95580001,,6.4,,,,0.6
20201206,95580001,,6.6,,,,0.6
20220317,95690001,,8.1,,,,1.2
20211208,95492001,,,0.0,0.0,0.0,1.1
20210510,95690001,,11.9,,,,3.9
20210209,95580001,,3.9,,,,0.4
20211106,95527001,1030.2,7.6,1.0,1.0,0.0,0.7
20210223,95690001,,11.9,,,,1.9
20220510,95690001,,13.2,,,,4.7
20210523,95690001,,10.0,,,,3.0
20220624,95088001,1008.6,16.5,1.0,0.0,,5.1
20220529,95527001,1016.4,8.2,0.0,0.0,0.0,3.6
20200902,95527001,1019.9,10.5,0.0,0.0,0.0,3.6
20220316,95078001,1019.9,11.0,1.0,0.0,0.0,1.3
20200824,95078001,1018.2,12.9,0.0,0.0,0.0,3.0
20200827,95690001,,14.9,,,,3.3
20210126,95078001,1020.8,5.3,0.0,0.0,0.0,0.7
20200209,95492001,,,0.0,0.0,0.0,1.5
20210118,95527001,1026.3,7.0,0.0,0.0,0.0,0.8
20200918,95690001,,12.9,,,,3.9
20210113,95088001,1020.7,9.9,1.0,0.0,0.0,0.0
20201030,95492001,,,0.0,0.0,0.0,1.5
20201130,95088001,1026.5,6.6,1.0,0.0,0.0,0.7
20201123,95580001,,10.8,,,,0.6
20220214,95492001,,,0.0,0.0,0.0,1.8
20200622,95690001,,12.1,,,,4.5
20220426,95078001,1019.6,8.6,1.0,0.0,0.0,2.4
20200114,95527001,1010.0,8.9,0.0,0.0,0.0,2.4
20211015,95690001,,10.8,,,,1.2
20221125,95580001,,9.6,,,,0.6
20220827,95078001,1017.1,13.1,0.0,0.0,0.0,4.9
20210928,95580001,,11.3,,,,2.2
20220819,95690001,,16.8,,,,2.4
20200703,95580001,,12.4,,,,4.0
20220210,95078001,1024.7,8.7,1.0,0.0,0.0,0.5
20210105,95690001,,6.5,,,,0.3
20220101,95580001,,11.2,,,,0.8
20210913,95492001,,,0.0,0.0,0.0,3.3
20221001,95690001,,14.0,,,,2.6
20201222,95088001,1016.5,14.7,0.0,0.0,0.0,0.8
20200814,95690001,,20.6,,,,3.0
20211114,95088001,1021.0,11.0,0.0,0.0,0.0,0.9
20210910,95078001,1014.1,18.6,0.0,0.0,0.0,3.5
20220516,95690001,,16.0,,,,4.4
20201222,95527001,1016.5,14.4,0.0,0.0,0.0,0.8
20220811,95492001,,,0.0,0.0,0.0,8.5
20200530,95580001,,9.3,,,,6.1
20211112,95088001,1018.4,8.7,1.0,1.0,0.0,0.4
20210913,95580001,,14.8,,,,3.0
20200504,95492001,,,0.0,0.0,0.0,3.1
20211008,95527001,1028.2,11.5,1.0,1.0,0.0,1.7
20210623,95580001,,13.4,,,,1.5
20210314,95088001,1016.7,7.6,0.0,0.0,0.0,1.6
20220203,95078001,1018.9,8.4,0.0,0.0,0.0,0.8
20200507,95078001,1022.0,8.8,0.0,0.0,0.0,3.5
20210419,95088001,1020.4,7.6,0.0,0.0,0.0,2.9
20220722,95492001,,,0.0,0.0,0.0,2.8
20211026,95580001,,12.0,,,,0.6
20200222,95527001,1027.8,8.7,0.0,0.0,0.0,1.2
20210427,95527001,1007.8,5.5,0.0,0.0,0.0,4.5
20221009,95580001,,9.8,,,,2.0
20220904,95088001,1016.5,14.0,0.0,0.0,0.0,5.1
20200529,95088001,1023.9,8.3,0.0,0.0,0.0,6.7
20210928,95088001,1021.1,11.3,0.0,0.0,0.0,2.2
20211019,95492001,,,0.0,0.0,0.0,3.2
20201118,95492001,,,0.0,0.0,0.0,0.9
20210412,95492001,,,0.0,0.0,0.0,2.1
20201017,95492001,,,0.0,0.0,0.0,1.5
20220204,95088001,1017.4,8.3,0.0,0.0,0.0,1.5
20201007,95580001,,12.4,,,,2.2
20201119,95078001,1029.0,9.2,0.0,0.0,0.0,1.2
20210919,95527001,1014.0,14.9,0.0,0.0,0.0,2.9
20220412,95580001,,11.0,,,,4.0
20201016,95492001,,,0.0,0.0,0.0,1.6
20220716,95527001,1023.9,11.7,0.0,0.0,0.0,6.9
20200618,95492001,,,0.0,0.0,0.0,4.4
20200116,95580001,,9.3,,,,0.9
20210504,95088001,1007.2,8.3,0.0,0.0,0.0,4.0
20200630,95078001,1011.7,14.5,0.0,0.0,0.0,3.1
20211202,95088001,1010.4,6.5,0.0,0.0,0.0,1.0
20200913,95690001,,12.6,,,,3.0
20201009,95078001,1020.2,12.7,1.0,0.0,0.0,1.9
20210315,95690001,,9.0,,,,1.4
20200717,95690001,,14.9,,,,5.0
20220715,95492001,,,0.0,0.0,0.0,6.8
20211224,95527001,1007.1,10.7,1.0,0.0,0.0,0.2
20211002,95492001,,,0.0,0.0,0.0,1.3
20201011,95527001,1023.9,10.2,0.0,0.0,0.0,1.6
20211101,95580001,,10.0,,,,1.2
20210520,95492001,,,0.0,0.0,0.0,3.1
20210503,95088001,1018.2,6.7,0.0,0.0,0.0,3.7
20220414,95492001,,,0.0,0.0,0.0,3.2
20210922,95580001,,11.3,,,,2.4
20211027,95580001,,11.3,,,,0.9
20200528,95580001,,9.7,,,,6.1
20220802,95580001,,16.3,,,,5.5
20221130,95690001,,8.4,,,,0.1
20210901,95690001,,13.5,,,,3.9
20221019,95088001,1017.9,16.6,1.0,,,1.6
20200609,95078001,1019.0,9.6,0.0,0.0,0.0,4.1
20210311,95078001,1006.6,8.9,0.0,0.0,0.0,2.8
20210609,95088001,1022.4,14.5,0.0,0.0,0.0,5.2
20210825,95492001,,,0.0,0.0,0.0,4.5
20201223,95088001,1011.2,12.1,0.0,0.0,0.0,1.5
20211219,95078001,1031.8,8.6,1.0,1.0,0.0,0.1
20220330,95690001,,10.5,,,,1.2
20201120,95078001,1036.3,7.6,1.0,1.0,0.0,0.5
20221114,95078001,1011.5,10.9,1.0,1.0,0.0,0.6
20200207,95078001,1022.2,6.5,0.0,0.0,0.0,0.8
20220611,95580001,,14.9,,,,4.8
20201028,95492001,,,0.0,0.0,0.0,1.3
20201108,95078001,1019.9,12.9,0.0,0.0,0.0,0.5
20200723,95580001,,10.4,,,,5.5
20220222,95088001,1024.5,9.7,0.0,0.0,0.0,1.2
20200925,95690001,,9.9,,,,2.3
20221022,95492001,,,0.0,0.0,0.0,2.2
20200728,95527001,1016.8,12.3,0.0,0.0,0.0,7.0
20220704,95088001,1021.9,12.5,0.0,0.0,0.0,5.6
20200615,95527001,1017.9,14.2,0.0,0.0,0.0,4.8
20220111,95088001,1033.8,6.2,1.0,1.0,0.0,0.4
20201021,95580001,,13.6,,,,2.7
20221213,95088001,1005.4,4.1,0.0,0.0,0.0,0.7
20201107,95527001,1020.8,11.5,0.0,0.0,0.0,0.8
20220913,95088001,1007.7,18.2,0.0,0.0,0.0,3.5
20200724,95078001,1014.9,13.8,0.0,0.0,0.0,4.6
20220421,95078001,1007.9,8.4,0.0,0.0,0.0,3.6
20200618,95078001,1012.2,13.6,0.0,0.0,0.0,3.5
20201110,95690001,,13.1,,,,0.4
20200501,95078001,1004.6,9.5,0.0,0.0,0.0,3.2
20210826,95527001,1018.9,13.5,0.0,0.0,0.0,3.5
20221005,95690001,,13.8,,,,2.8
20210201,95527001,996.9,9.5,0.0,0.0,0.0,0.7
20221128,95492001,,,0.0,0.0,0.0,0.5
20220808,95078001,1023.7,11.8,0.0,0.0,0.0,7.1
20200223,95078001,1024.4,11.5,1.0,0.0,0.0,1.3
20201225,95580001,,6.5,,,,0.6
20211025,95527001,1020.1,11.3,1.0,0.0,0.0,0.6
20200501,95088001,1004.8,9.4,0.0,0.0,0.0,3.7
20200913,95078001,1024.8,11.5,0.0,0.0,0.0,3.2
20200211,95078001,1015.7,6.5,0.0,0.0,0.0,1.8
20211018,95088001,1021.3,12.8,0.0,0.0,0.0,0.7
20221218,95492001,,,0.0,0.0,0.0,0.6
20200411,95492001,,,0.0,0.0,0.0,4.7
20220926,95690001,,11.4,,,,1.1
20200122,95078001,1036.0,5.0,1.0,1.0,0.0,0.3
20210131,95492001,,,0.0,0.0,0.0,0.1
20200225,95088001,1005.8,8.5,0.0,0.0,0.0,1.4
20210105,95492001,,,0.0,0.0,0.0,0.3
20200922,95078001,1010.9,10.8,1.0,1.0,,2.8
20211223,95580001,,7.3,,,,0.1
20220717,95690001,,9.9,,,,6.3
20200215,95088001,1018.5,9.5,0.0,0.0,0.0,1.6
20210626,95492001,,,0.0,0.0,0.0,2.8
20210428,95527001,1003.4,7.2,0.0,0.0,0.0,3.8
20211124,95078001,1020.5,7.4,1.0,0.0,0.0,0.4
20201127,95492001,,,0.0,0.0,0.0,0.3
20220516,95492001,,,0.0,0.0,0.0,5.1
20200418,95527001,1015.7,12.8,1.0,1.0,,4.2
20200326,95088001,1018.5,3.8,0.0,0.0,0.0,3.5
20201201,95492001,,,0.0,0.0,0.0,0.8
20201010,95580001,,9.3,,,,2.0
20220703,95527001,1020.8,12.5,0.0,0.0,0.0,5.2
20200501,95690001,,10.1,,,,2.8
20221019,95078001,1017.6,16.6,1.0,1.0,0.0,1.8
20210809,95690001,,15.5,,,,3.4
20220508,95492001,,,0.0,0.0,0.0,4.0
20220518,95527001,1019.3,16.1,0.0,0.0,0.0,5.8
20200125,95088001,1020.7,6.4,1.0,1.0,0.0,0.2
20210728,95690001,,14.5,,,,4.1
20200603,95580001,,12.6,,,,6.1
20200114,95690001,,9.8,,,,1.8
20220220,95088001,1014.6,9.8,0.0,0.0,0.0,1.9
20220409,95580001,,6.9,,,,1.8
20220525,95690001,,11.6,,,,3.1
20220630,95690001,,13.5,,,,2.2
20210407,95580001,,4.8,,,,2.4
20200812,95492001,,,0.0,0.0,0.0,7.2
20200824,95492001,,,0.0,0.0,0.0,3.6
20220228,95078001,1028.3,5.0,0.0,0.0,0.0,1.5
20210107,95088001,1017.4,6.6,1.0,0.0,0.0,0.4
20200210,95492001,,,0.0,0.0,0.0,2.2
20220715,95527001,1022.9,10.5,0.0,0.0,0.0,6.7
20210806,95492001,,,0.0,0.0,0.0,4.7
20211026,95492001,,,0.0,1.0,0.0,0.8
20210609,95580001,,14.0,,,,5.0
20210603,95492001,,,0.0,0.0,0.0,4.3
20220920,95088001,1025.5,10.2,0.0,0.0,0.0,1.8
20210509,95492001,,,0.0,0.0,0.0,5.7
20220621,95088001,1012.0,15.3,0.0,0.0,0.0,5.4
20210420,95690001,,8.1,,,,2.4
20200311,95690001,,12.0,,,,2.6
20210618,95078001,1011.8,19.7,1.0,0.0,0.0,4.7
20210114,95088001,1016.3,10.1,0.0,0.0,0.0,1.1
20220404,95492001,,,0.0,0.0,0.0,1.8
20220409,95078001,1017.1,6.8,0.0,0.0,0.0,2.0
20220319,95690001,,6.1,,,,3.7
20210703,95580001,,16.7,,,,4.1
20201110,95580001,,13.1,,,,0.5
20201130,95580001,,6.3,,,,0.7
20200617,95492001,,,0.0,0.0,0.0,3.6
20211228,95078001,999.9,10.4,0.0,0.0,0.0,1.5
20200812,95078001,1011.7,19.5,0.0,0.0,0.0,6.6
20200625,95492001,,,0.0,0.0,0.0,8.2
20220726,95690001,,13.4,,,,3.6
20200117,95527001,1019.5,8.4,0.0,0.0,0.0,1.7
20201107,95078001,1020.5,10.4,1.0,0.0,0.0,0.6
20220226,95088001,1031.7,5.7,0.0,0.0,0.0,1.4
20210104,95088001,1013.8,6.5,0.0,0.0,0.0,0.4
20210906,95088001,1022.5,15.7,0.0,0.0,0.0,4.4
20200704,95580001,,15.4,,,,3.3
20220508,95527001,1025.3,12.3,1.0,0.0,0.0,4.0
20220305,95088001,1020.0,8.2,1.0,0.0,,1.5
20210416,95492001,,,0.0,0.0,0.0,2.4
20201126,95527001,1020.1,8.3,1.0,1.0,0.0,0.6
20220914,95088001,1005.3,19.5,0.0,0.0,0.0,3.8
20200720,95492001,,,0.0,0.0,0.0,6.5
20211012,95078001,1025.2,10.6,1.0,1.0,0.0,0.9
20210321,95492001,,,0.0,0.0,0.0,1.6
20220311,95088001,1011.0,9.3,0.0,0.0,0.0,1.5
20221222,95088001,1008.2,12.9,0.0,0.0,0.0,0.7
20220316,95088001,1020.1,11.1,0.0,0.0,0.0,1.3
20220419,95580001,,9.4,,,,3.2
20220109,95078001,1006.7,7.4,1.0,0.0,0.0,0.4
20201126,95088001,1020.0,8.3,1.0,0.0,0.0,0.5
20220829,95580001,,12.6,,,,6.5
20201003,95690001,,11.8,,,,0.9
20200422,95580001,,8.3,,,,4.9
20200428,95088001,1005.5,11.8,0.0,0.0,0.0,3.7
20211021,95078001,1011.6,9.8,1.0,1.0,0.0,1.5
20211118,95088001,1032.2,8.8,1.0,1.0,0.0,0.4
20210816,95580001,,13.3,,,,4.3
20210812,95088001,1018.9,17.7,0.0,0.0,0.0,4.7
20200103,95492001,,,0.0,0.0,0.0,1.0
20210601,95078001,1012.5,12.3,0.0,0.0,0.0,5.0
20220429,95492001,,,0.0,0.0,0.0,4.5
20200817,95078001,1010.3,17.4,0.0,0.0,0.0,3.1
20200101,95078001,1030.8,6.9,1.0,1.0,0.0,0.0
20200725,95690001,,16.1,,,,3.9
20220828,95088001,1017.8,13.7,0.0,0.0,0.0,4.9
20200101,95690001,,7.0,,,,0.0
20210325,95078001,1022.0,8.8,1.0,0.0,0.0,1.6
20200228,95088001,1014.0,7.9,1.0,0.0,0.0,0.5
20220410,95078001,1019.9,6.1,0.0,0.0,0.0,2.2
20200225,95527001,1005.8,8.4,0.0,0.0,0.0,1.4
20210708,95580001,,13.9,,,,4.0
20220314,95580001,,8.5,,,,1.7
20210709,95492001,,,0.0,0.0,0.0,3.4
20210226,95078001,1035.9,8.0,0.0,0.0,0.0,1.7
