date,dep,polluant,valeur_mean,valeur_mediane,nb_station_pollution
2021-11-22,75,NO2,35.509166666666665,33.0,360
2021-11-22,75,O3,31.491666666666664,32.1,96
2021-11-22,75,PM10,20.24074074074074,18.35,216
2021-11-22,75,PM25,11.747887323943662,10.8,71
2021-11-22,77,NO2,16.090625,13.3,96
2021-11-22,77,O3,38.94916666666666,38.55,120
2021-11-22,77,PM10,16.855555555555554,15.7,72
2021-11-22,77,PM25,7.9624999999999995,7.05,48
2021-11-22,78,NO2,14.484722222222224,13.1,72
2021-11-22,78,O3,37.014583333333334,36.2,96
2021-11-22,78,PM10,12.016666666666666,11.350000000000001,24
2021-11-22,78,PM25,9.025,7.800000000000001,24
2021-11-22,91,NO2,23.602777777777778,21.7,72
2021-11-22,91,O3,37.86805555555556,38.3,72
2021-11-22,91,PM10,11.0875,10.15,24
2021-11-22,91,PM25,8.891666666666667,7.75,24
2021-11-22,92,NO2,25.27916666666667,23.05,48
2021-11-22,92,O3,28.90833333333333,31.65,24
2021-11-22,92,PM10,12.745454545454544,12.85,22
2021-11-22,92,PM25,8.7875,8.9,24
2021-11-22,93,NO2,28.91488095238095,24.4,168
2021-11-22,93,O3,32.68541666666667,31.55,48
2021-11-22,93,PM10,16.48953488372093,14.8,86
2021-11-22,93,PM25,10.268749999999999,10.1,48
2021-11-22,94,NO2,22.464583333333334,21.5,48
2021-11-22,94,O3,32.0375,33.2,48
2021-11-22,94,PM10,14.547916666666666,13.75,48
2021-11-22,94,PM25,9.729166666666666,9.3,24
2021-11-22,95,NO2,14.747916666666667,15.3,48
2021-11-22,95,O3,43.605555555555554,43.6,72
2021-11-22,95,PM10,13.622916666666667,13.5,48
2021-11-22,95,PM25,8.939583333333333,8.850000000000001,48
2021-11-23,75,NO2,44.27943661971831,44.4,355
2021-11-23,75,O3,25.87291666666667,22.35,96
2021-11-23,75,PM10,23.18472222222222,21.85,216
2021-11-23,75,PM25,13.326086956521738,12.5,69
2021-11-23,77,NO2,21.288541666666667,17.5,96
2021-11-23,77,O3,34.91833333333333,29.9,120
2021-11-23,77,PM10,21.924999999999997,18.8,72
2021-11-23,77,PM25,8.65,8.6,48
2021-11-23,78,NO2,23.614084507042254,21.9,71
2021-11-23,78,O3,29.040000000000003,26.1,95
2021-11-23,78,PM10,13.65,13.2,24
2021-11-23,78,PM25,10.291666666666666,10.8,24
2021-11-23,91,NO2,29.570833333333333,25.9,72
2021-11-23,91,O3,32.35138888888889,28.700000000000003,72
2021-11-23,91,PM10,10.341666666666667,11.45,24
2021-11-23,91,PM25,8.491666666666667,9.2,24
2021-11-23,92,NO2,36.0,35.95,48
2021-11-23,92,O3,17.625,15.25,24
2021-11-23,92,PM10,14.729166666666666,14.55,24
2021-11-23,92,PM25,10.775,11.7,24
2021-11-23,93,NO2,37.25178571428572,36.45,168
2021-11-23,93,O3,26.647916666666664,23.25,48
2021-11-23,93,PM10,23.676041666666666,21.85,96
2021-11-23,93,PM25,12.916666666666666,12.25,48
2021-11-23,94,NO2,28.822916666666668,23.55,48
2021-11-23,94,O3,25.349999999999998,21.35,48
2021-11-23,94,PM10,15.018749999999999,14.6,48
2021-11-23,94,PM25,9.345833333333333,10.55,24
2021-11-23,95,NO2,21.21875,18.9,48
2021-11-23,95,O3,35.019444444444446,31.75,72
2021-11-23,95,PM10,19.15625,18.549999999999997,48
2021-11-23,95,PM25,11.387500000000001,12.95,48
2021-11-24,75,NO2,45.62896935933147,44.2,359
2021-11-24,75,O3,23.881249999999998,24.65,96
2021-11-24,75,PM10,23.39027777777778,20.95,216
2021-11-24,75,PM25,15.820289855072463,15.3,69
2021-11-24,77,NO2,26.072916666666668,24.299999999999997,96
2021-11-24,77,O3,24.695833333333333,25.45,120
2021-11-24,77,PM10,32.83888888888889,27.6,72
2021-11-24,77,PM25,15.054166666666667,10.15,48
2021-11-24,78,NO2,27.756944444444443,24.700000000000003,72
2021-11-24,78,O3,22.0625,19.95,96
2021-11-24,78,PM10,20.329166666666666,21.1,24
2021-11-24,78,PM25,17.870833333333334,17.5,24
2021-11-24,91,NO2,39.5625,35.7,72
2021-11-24,91,O3,21.876388888888886,22.9,72
2021-11-24,91,PM10,15.729166666666666,14.75,24
2021-11-24,91,PM25,14.016666666666666,13.25,24
2021-11-24,92,NO2,41.96666666666667,42.2,45
2021-11-24,92,O3,13.829166666666666,15.05,24
2021-11-24,92,PM10,17.2375,16.7,24
2021-11-24,92,PM25,14.195833333333333,13.850000000000001,24
2021-11-24,93,NO2,41.796341463414635,39.0,164
2021-11-24,93,O3,21.525000000000002,19.95,48
2021-11-24,93,PM10,23.723958333333332,19.4,96
2021-11-24,93,PM25,14.354166666666666,14.05,48
2021-11-24,94,NO2,35.03958333333333,34.35,48
2021-11-24,94,O3,18.083333333333332,19.05,48
2021-11-24,94,PM10,17.837500000000002,17.4,48
2021-11-24,94,PM25,13.862499999999999,13.95,24
2021-11-24,95,NO2,28.074468085106382,21.3,47
2021-11-24,95,O3,38.672222222222224,37.8,72
2021-11-24,95,PM10,16.09375,16.1,48
2021-11-24,95,PM25,11.75625,11.1,48
2021-11-25,75,NO2,48.58519553072626,49.9,358
2021-11-25,75,O3,21.43958333333333,20.4,96
2021-11-25,75,PM10,35.292129629629635,34.25,216
2021-11-25,75,PM25,23.728985507246374,24.5,69
2021-11-25,77,NO2,36.87291666666667,35.25,96
2021-11-25,77,O3,14.116666666666667,10.3,120
2021-11-25,77,PM10,46.104166666666664,45.2,72
2021-11-25,77,PM25,25.59166666666667,23.75,48
2021-11-25,78,NO2,23.191666666666666,20.2,72
2021-11-25,78,O3,26.447916666666668,27.35,96
2021-11-25,78,PM10,20.041666666666668,19.15,24
2021-11-25,78,PM25,17.708333333333332,17.35,24
2021-11-25,91,NO2,52.15416666666667,48.05,72
2021-11-25,91,O3,19.30138888888889,14.05,72
2021-11-25,91,PM10,24.181818181818183,24.05,22
2021-11-25,91,PM25,22.183333333333334,22.25,24
2021-11-25,92,NO2,41.97872340425532,45.3,47
2021-11-25,92,O3,16.820833333333333,8.75,24
2021-11-25,92,PM10,38.44166666666667,36.0,24
2021-11-25,92,PM25,25.71666666666667,26.65,24
2021-11-25,93,NO2,43.11190476190476,43.55,168
2021-11-25,93,O3,11.137500000000001,8.15,48
2021-11-25,93,PM10,36.975,34.650000000000006,96
2021-11-25,93,PM25,24.4375,24.8,48
2021-11-25,94,NO2,43.43541666666667,44.65,48
2021-11-25,94,O3,14.683333333333332,10.85,48
2021-11-25,94,PM10,30.754166666666666,32.0,48
2021-11-25,94,PM25,21.53333333333333,21.65,24
2021-11-25,95,NO2,32.18333333333334,35.2,42
2021-11-25,95,O3,33.2625,34.8,72
2021-11-25,95,PM10,24.633333333333336,23.55,48
2021-11-25,95,PM25,21.337500000000002,23.85,48
2021-11-26,75,NO2,37.330555555555556,32.9,360
2021-11-26,75,O3,36.49166666666667,39.6,96
2021-11-26,75,PM10,18.956521739130434,16.8,207
2021-11-26,75,PM25,9.83548387096774,8.850000000000001,62
2021-11-26,77,NO2,23.365624999999998,20.35,96
2021-11-26,77,O3,33.70166666666667,36.35,120
2021-11-26,77,PM10,18.056944444444444,15.600000000000001,72
2021-11-26,77,PM25,6.872916666666666,5.65,48
2021-11-26,78,NO2,16.086111111111112,13.75,72
2021-11-26,78,O3,38.389583333333334,41.849999999999994,96
2021-11-26,78,PM10,10.0875,10.1,24
2021-11-26,78,PM25,7.741666666666667,7.0,24
2021-11-26,91,NO2,32.583333333333336,28.05,72
2021-11-26,91,O3,39.545833333333334,39.45,72
2021-11-26,91,PM10,8.4625,8.3,24
2021-11-26,91,PM25,6.141666666666667,6.0,24
2021-11-26,92,NO2,26.635416666666668,23.35,48
2021-11-26,92,O3,29.258333333333336,31.2,24
2021-11-26,92,PM10,11.456521739130435,12.0,23
2021-11-26,92,PM25,7.3875,6.25,24
2021-11-26,93,NO2,36.67738095238095,31.5,168
2021-11-26,93,O3,24.95,26.5,48
2021-11-26,93,PM10,17.279545454545453,14.8,88
2021-11-26,93,PM25,11.106250000000001,9.6,48
2021-11-26,94,NO2,29.670833333333334,26.15,48
2021-11-26,94,O3,28.791666666666668,31.4,48
2021-11-26,94,PM10,13.206249999999999,12.5,48
2021-11-26,94,PM25,7.266666666666667,7.35,24
2021-11-26,95,NO2,25.962500000000002,23.45,48
2021-11-26,95,O3,45.13055555555556,47.9,72
2021-11-26,95,PM10,11.952083333333334,11.25,48
2021-11-26,95,PM25,7.7749999999999995,7.55,48
2021-11-27,75,NO2,33.12027777777777,30.7,360
2021-11-27,75,O3,42.604166666666664,44.5,96
2021-11-27,75,PM10,9.956585365853659,9.3,205
2021-11-27,75,PM25,6.968571428571429,5.8,70
2021-11-27,77,NO2,20.290625000000002,17.55,96
2021-11-27,77,O3,43.44166666666667,46.7,120
2021-11-27,77,PM10,9.136111111111111,7.85,72
2021-11-27,77,PM25,4.589361702127659,3.7,47
2021-11-27,78,NO2,10.938028169014085,8.3,71
2021-11-27,78,O3,50.10729166666667,53.599999999999994,96
2021-11-27,78,PM10,4.1499999999999995,3.2,24
2021-11-27,78,PM25,3.2458333333333336,2.4,24
2021-11-27,91,NO2,27.679166666666664,23.15,72
2021-11-27,91,O3,50.25833333333333,52.150000000000006,72
2021-11-27,91,PM10,3.317391304347826,3.3,23
2021-11-27,91,PM25,2.5782608695652174,2.1,23
2021-11-27,92,NO2,21.681250000000002,19.65,48
2021-11-27,92,O3,38.675000000000004,41.05,24
2021-11-27,92,PM10,6.7,5.300000000000001,24
2021-11-27,92,PM25,5.241666666666666,3.3499999999999996,24
2021-11-27,93,NO2,31.986904761904764,27.700000000000003,168
2021-11-27,93,O3,33.03125,36.6,48
2021-11-27,93,PM10,11.677083333333334,9.55,96
2021-11-27,93,PM25,10.497916666666667,9.05,48
2021-11-27,94,NO2,24.71666666666667,22.950000000000003,48
2021-11-27,94,O3,38.28958333333333,41.0,48
2021-11-27,94,PM10,6.472916666666666,5.65,48
2021-11-27,94,PM25,4.0249999999999995,3.25,24
2021-11-27,95,NO2,20.589583333333334,20.3,48
2021-11-27,95,O3,53.66111111111111,56.45,72
2021-11-27,95,PM10,7.5687500000000005,7.35,48
2021-11-27,95,PM25,6.567391304347827,5.55,46
2021-11-28,75,NO2,25.933611111111112,23.8,360
2021-11-28,75,O3,49.20729166666666,50.3,96
2021-11-28,75,PM10,12.922727272727272,11.649999999999999,198
2021-11-28,75,PM25,6.656944444444445,5.4,72
2021-11-28,77,NO2,13.284374999999999,11.100000000000001,96
2021-11-28,77,O3,52.719166666666666,55.0,120
2021-11-28,77,PM10,8.254166666666666,7.05,72
2021-11-28,77,PM25,4.870833333333334,4.0,48
2021-11-28,78,NO2,9.591666666666667,6.75,48
2021-11-28,78,O3,50.86145833333333,48.6,96
2021-11-28,78,PM10,6.245833333333334,6.199999999999999,24
2021-11-28,78,PM25,4.145833333333333,3.75,24
2021-11-28,91,NO2,19.19027777777778,14.0,72
2021-11-28,91,O3,57.03194444444445,58.45,72
2021-11-28,91,PM10,4.620833333333334,4.300000000000001,24
2021-11-28,91,PM25,3.0500000000000003,2.8,24
2021-11-28,92,NO2,15.222916666666668,13.45,48
2021-11-28,92,O3,49.675000000000004,50.15,24
2021-11-28,92,PM10,8.441666666666666,7.949999999999999,24
2021-11-28,92,PM25,5.491666666666667,4.65,24
2021-11-28,93,NO2,21.476785714285715,16.9,168
2021-11-28,93,O3,47.875,50.4,48
2021-11-28,93,PM10,10.896875,8.55,96
2021-11-28,93,PM25,8.606250000000001,8.05,48
2021-11-28,94,NO2,16.470833333333335,15.0,48
2021-11-28,94,O3,51.16041666666666,51.099999999999994,48
2021-11-28,94,PM10,7.54375,7.0,48
2021-11-28,94,PM25,4.095833333333333,4.1,24
2021-11-28,95,NO2,12.65,10.95,48
2021-11-28,95,O3,60.31805555555555,60.650000000000006,72
2021-11-28,95,PM10,10.49375,9.850000000000001,48
2021-11-28,95,PM25,5.554166666666667,5.35,48
2021-11-29,75,NO2,49.34747191011236,47.4,356
2021-11-29,75,O3,32.06458333333333,33.849999999999994,96
2021-11-29,75,PM10,23.296682464454978,20.8,211
2021-11-29,75,PM25,12.576470588235296,10.9,68
2021-11-29,77,NO2,37.92857142857143,30.8,91
2021-11-29,77,O3,29.440336134453784,30.7,119
2021-11-29,77,PM10,26.001408450704226,19.5,71
2021-11-29,77,PM25,11.683333333333332,9.7,48
2021-11-29,78,NO2,28.368333333333332,22.15,60
2021-11-29,78,O3,28.960416666666664,27.549999999999997,96
2021-11-29,78,PM10,13.718181818181819,10.05,22
2021-11-29,78,PM25,10.89090909090909,7.1,22
2021-11-29,91,NO2,53.11527777777778,49.85,72
2021-11-29,91,O3,34.794444444444444,37.95,72
2021-11-29,91,PM10,8.879166666666666,8.1,24
2021-11-29,91,PM25,6.079166666666667,5.6,24
2021-11-29,92,NO2,41.87708333333333,38.0,48
2021-11-29,92,O3,24.633333333333336,27.049999999999997,24
2021-11-29,92,PM10,16.05217391304348,15.7,23
2021-11-29,92,PM25,10.679166666666667,11.15,24
2021-11-29,93,NO2,51.329166666666666,52.05,168
2021-11-29,93,O3,16.541666666666668,10.25,48
2021-11-29,93,PM10,20.56,19.35,80
2021-11-29,93,PM25,16.15625,14.05,48
2021-11-29,94,NO2,44.00833333333333,38.150000000000006,48
2021-11-29,94,O3,24.306250000000002,27.65,48
2021-11-29,94,PM10,15.799999999999999,14.35,48
2021-11-29,94,PM25,8.395833333333334,7.25,24
2021-11-29,95,NO2,41.297916666666666,39.650000000000006,48
2021-11-29,95,O3,46.125,47.75,72
2021-11-29,95,PM10,15.856250000000001,14.7,48
2021-11-29,95,PM25,11.529166666666667,9.649999999999999,48
2021-11-30,75,NO2,33.195543175487465,30.1,359
2021-11-30,75,O3,37.93125,37.5,96
2021-11-30,75,PM10,17.09166666666667,16.45,216
2021-11-30,75,PM25,10.320588235294117,9.8,68
2021-11-30,77,NO2,19.229166666666668,16.55,96
2021-11-30,77,O3,34.35666666666667,35.55,120
2021-11-30,77,PM10,14.682857142857141,14.1,70
2021-11-30,77,PM25,8.625,7.8,48
2021-11-30,78,NO2,13.20138888888889,11.7,72
2021-11-30,78,O3,42.822916666666664,43.650000000000006,96
2021-11-30,78,PM10,11.387500000000001,11.5,24
2021-11-30,78,PM25,10.154166666666667,9.9,24
2021-11-30,91,NO2,23.71527777777778,18.9,72
2021-11-30,91,O3,40.9875,42.0,72
2021-11-30,91,PM10,10.791666666666666,10.55,24
2021-11-30,91,PM25,9.733333333333333,9.3,24
2021-11-30,92,NO2,20.535416666666666,18.7,48
2021-11-30,92,O3,33.87083333333333,34.150000000000006,24
2021-11-30,92,PM10,9.683333333333334,9.35,24
2021-11-30,92,PM25,7.8999999999999995,7.699999999999999,24
2021-11-30,93,NO2,32.42559523809524,29.8,168
2021-11-30,93,O3,25.764583333333334,27.95,48
2021-11-30,93,PM10,13.627142857142857,12.6,70
2021-11-30,93,PM25,9.559090909090909,8.8,22
2021-11-30,94,NO2,28.46666666666667,29.6,48
2021-11-30,94,O3,27.412499999999998,27.0,48
2021-11-30,94,PM10,13.517021276595743,12.8,47
2021-11-30,94,PM25,9.916666666666666,9.4,24
2021-11-30,95,NO2,21.158333333333335,21.35,48
2021-11-30,95,O3,47.625,46.8,72
2021-11-30,95,PM10,11.047916666666666,11.2,48
2021-11-30,95,PM25,8.489583333333334,7.75,48
2021-12-01,75,NO2,29.602972972972974,26.799999999999997,370
2021-12-01,75,O3,51.665625,51.25,96
2021-12-01,75,PM10,11.462637362637361,10.4,182
2021-12-01,75,PM25,6.708333333333333,6.5,60
2021-12-01,77,NO2,17.407526881720432,12.9,93
2021-12-01,77,O3,51.19322033898305,52.0,118
2021-12-01,77,PM10,9.116666666666667,8.55,72
2021-12-01,77,PM25,4.342857142857143,4.4,42
2021-12-01,78,NO2,9.347222222222221,8.0,72
2021-12-01,78,O3,58.260416666666664,59.3,96
2021-12-01,78,PM10,6.004166666666666,5.1,24
2021-12-01,78,PM25,4.325,4.0,24
2021-12-01,91,NO2,23.1,18.4,69
2021-12-01,91,O3,56.481944444444444,56.4,72
2021-12-01,91,PM10,4.8125,4.3,24
2021-12-01,91,PM25,3.5,2.35,24
2021-12-01,92,NO2,19.870833333333334,21.799999999999997,48
2021-12-01,92,O3,46.34166666666667,43.150000000000006,24
2021-12-01,92,PM10,5.954166666666667,6.45,24
2021-12-01,92,PM25,4.145833333333333,4.35,24
2021-12-01,93,NO2,29.294642857142858,25.75,168
2021-12-01,93,O3,43.31458333333333,43.2,48
2021-12-01,93,PM10,12.716129032258063,9.6,93
2021-12-01,93,PM25,8.08,6.4,45
2021-12-01,94,NO2,19.208333333333332,18.3,48
2021-12-01,94,O3,47.03541666666666,48.95,48
2021-12-01,94,PM10,7.322916666666667,7.45,48
2021-12-01,94,PM25,3.9416666666666664,4.0,24
2021-12-01,95,NO2,18.739583333333332,18.6,48
2021-12-01,95,O3,64.53611111111111,64.80000000000001,72
2021-12-01,95,PM10,7.6625000000000005,8.1,48
2021-12-01,95,PM25,4.904166666666667,4.5,48
2021-12-02,75,NO2,35.879687499999996,35.4,384
2021-12-02,75,O3,41.895833333333336,44.2,96
2021-12-02,75,PM10,19.090338164251207,17.7,207
2021-12-02,75,PM25,8.647142857142857,8.0,70
2021-12-02,77,NO2,24.178124999999998,19.35,96
2021-12-02,77,O3,45.8525,47.400000000000006,120
2021-12-02,77,PM10,14.68235294117647,12.2,68
2021-12-02,77,PM25,6.579545454545454,4.800000000000001,44
2021-12-02,78,NO2,16.047222222222224,12.15,72
2021-12-02,78,O3,42.68958333333333,45.4,96
2021-12-02,78,PM10,7.354166666666667,6.55,24
2021-12-02,78,PM25,3.9583333333333335,3.65,24
2021-12-02,91,NO2,34.43472222222223,32.2,72
2021-12-02,91,O3,49.64029850746269,50.2,67
2021-12-02,91,PM10,6.5375000000000005,6.25,24
2021-12-02,91,PM25,3.7875,3.9,24
2021-12-02,92,NO2,28.760416666666668,27.8,48
2021-12-02,92,O3,39.13333333333333,38.5,24
2021-12-02,92,PM10,15.054166666666667,12.8,24
2021-12-02,92,PM25,7.229166666666667,6.25,24
2021-12-02,93,NO2,35.75833333333333,34.75,168
2021-12-02,93,O3,34.735416666666666,36.7,48
2021-12-02,93,PM10,14.02876712328767,13.0,73
2021-12-02,93,PM25,8.092,7.5,25
2021-12-02,94,NO2,25.412499999999998,25.2,48
2021-12-02,94,O3,44.00416666666666,43.45,48
2021-12-02,94,PM10,9.708333333333334,8.75,36
2021-12-02,94,PM25,4.8625,4.55,24
2021-12-02,95,NO2,22.22222222222222,20.1,45
2021-12-02,95,O3,52.8485294117647,53.7,68
2021-12-02,95,PM10,12.186046511627907,9.7,43
2021-12-02,95,PM25,6.7976190476190474,6.1,42
2021-12-03,75,NO2,44.053664921465966,43.55,382
2021-12-03,75,O3,27.508333333333336,24.2,96
2021-12-03,75,PM10,17.74212962962963,15.4,216
2021-12-03,75,PM25,11.522857142857143,10.8,70
2021-12-03,77,NO2,25.461458333333336,23.9,96
2021-12-03,77,O3,28.409166666666668,32.2,120
2021-12-03,77,PM10,16.04848484848485,16.55,66
2021-12-03,77,PM25,7.078571428571429,5.1,42
2021-12-03,78,NO2,16.37222222222222,13.15,72
2021-12-03,78,O3,34.37083333333333,36.3,96
2021-12-03,78,PM10,8.387500000000001,7.05,24
2021-12-03,78,PM25,6.637499999999999,6.65,24
2021-12-03,91,NO2,35.611111111111114,31.5,72
2021-12-03,91,O3,37.175,38.849999999999994,72
2021-12-03,91,PM10,5.9,4.75,22
2021-12-03,91,PM25,4.513636363636364,4.3,22
2021-12-03,92,NO2,39.12291666666667,39.3,48
2021-12-03,92,O3,18.254166666666666,17.4,24
2021-12-03,92,PM10,9.679166666666667,8.0,24
2021-12-03,92,PM25,6.995833333333334,5.55,24
2021-12-03,93,NO2,48.88630952380952,49.4,168
2021-12-03,93,O3,15.53125,17.85,48
2021-12-03,93,PM10,15.720895522388059,16.9,67
2021-12-03,93,PM25,9.221052631578948,9.5,19
2021-12-03,94,NO2,35.65416666666667,29.0,48
2021-12-03,94,O3,18.995833333333334,22.7,48
2021-12-03,94,PM10,9.183333333333334,8.35,36
2021-12-03,94,PM25,7.070833333333333,6.45,24
2021-12-03,95,NO2,39.010416666666664,37.6,48
2021-12-03,95,O3,36.75277777777777,38.3,72
2021-12-03,95,PM10,12.247916666666667,10.649999999999999,48
2021-12-03,95,PM25,9.233333333333333,8.649999999999999,48
2021-12-04,75,NO2,29.37519582245431,24.8,383
2021-12-04,75,O3,56.949999999999996,57.6,96
2021-12-04,75,PM10,9.955555555555556,8.6,189
2021-12-04,75,PM25,7.060869565217391,7.0,69
2021-12-04,77,NO2,13.898958333333333,11.149999999999999,96
2021-12-04,77,O3,59.502500000000005,59.95,120
2021-12-04,77,PM10,7.174647887323943,6.7,71
2021-12-04,77,PM25,2.767391304347826,1.7,46
2021-12-04,78,NO2,8.63888888888889,7.05,72
2021-12-04,78,O3,63.24166666666667,64.8,96
2021-12-04,78,PM10,4.263636363636364,3.2,22
2021-12-04,78,PM25,2.5636363636363635,1.85,22
2021-12-04,91,NO2,21.379166666666666,16.35,72
2021-12-04,91,O3,64.67638888888888,65.55000000000001,72
2021-12-04,91,PM10,2.9458333333333333,2.45,24
2021-12-04,91,PM25,1.7916666666666667,1.6,24
2021-12-04,92,NO2,17.179166666666667,15.8,48
2021-12-04,92,O3,51.02916666666667,53.0,24
2021-12-04,92,PM10,4.8,4.05,24
2021-12-04,92,PM25,3.1291666666666664,2.6500000000000004,24
2021-12-04,93,NO2,26.767857142857142,22.3,168
2021-12-04,93,O3,50.81041666666667,51.8,48
2021-12-04,93,PM10,7.185294117647059,6.45,68
2021-12-04,93,PM25,3.604761904761905,3.3,21
2021-12-04,94,NO2,19.772916666666667,16.3,48
2021-12-04,94,O3,51.92916666666667,54.650000000000006,48
2021-12-04,94,PM10,5.7124999999999995,4.3,48
2021-12-04,94,PM25,2.9250000000000003,1.85,24
2021-12-04,95,NO2,14.647916666666667,15.05,48
2021-12-04,95,O3,66.76111111111112,67.5,72
2021-12-04,95,PM10,8.18936170212766,7.1,47
2021-12-04,95,PM25,4.841666666666667,4.75,48
2021-12-05,75,NO2,28.35759162303665,25.35,382
2021-12-05,75,O3,49.28333333333333,52.25,96
2021-12-05,75,PM10,8.913756613756615,8.7,189
2021-12-05,75,PM25,6.552173913043479,6.1,69
2021-12-05,77,NO2,16.689583333333335,13.850000000000001,96
2021-12-05,77,O3,49.779831932773114,53.0,119
2021-12-05,77,PM10,7.714705882352941,7.0,68
2021-12-05,77,PM25,3.9704545454545452,3.55,44
2021-12-05,78,NO2,8.580555555555556,8.65,72
2021-12-05,78,O3,54.790625,57.349999999999994,96
2021-12-05,78,PM10,3.654166666666667,3.5,24
2021-12-05,78,PM25,2.775,2.6500000000000004,24
2021-12-05,91,NO2,22.30972222222222,19.25,72
2021-12-05,91,O3,56.67916666666667,59.35,72
2021-12-05,91,PM10,3.2458333333333336,3.3499999999999996,24
2021-12-05,91,PM25,2.3208333333333333,2.3499999999999996,24
2021-12-05,92,NO2,19.091489361702127,17.9,47
2021-12-05,92,O3,44.95416666666667,45.8,24
2021-12-05,92,PM10,5.616666666666667,5.05,24
2021-12-05,92,PM25,4.383333333333334,3.55,24
2021-12-05,93,NO2,28.25,23.15,168
2021-12-05,93,O3,41.50625,45.599999999999994,48
2021-12-05,93,PM10,7.073134328358209,6.1,67
2021-12-05,93,PM25,3.685,3.6,20
2021-12-05,94,NO2,20.779166666666665,18.4,48
2021-12-05,94,O3,46.104166666666664,46.55,48
2021-12-05,94,PM10,5.954166666666667,4.65,48
2021-12-05,94,PM25,3.1458333333333335,2.65,24
2021-12-05,95,NO2,14.660416666666668,13.600000000000001,48
2021-12-05,95,O3,57.77183098591549,58.3,71
2021-12-05,95,PM10,7.258333333333333,6.9,48
2021-12-05,95,PM25,5.761363636363637,5.6,44
2021-12-06,75,NO2,33.93740053050398,29.8,377
2021-12-06,75,O3,31.865624999999998,31.650000000000002,96
2021-12-06,75,PM10,14.93157894736842,13.2,190
2021-12-06,75,PM25,9.86111111111111,8.9,72
2021-12-06,77,NO2,22.319791666666664,20.05,96
2021-12-06,77,O3,31.164166666666667,31.200000000000003,120
2021-12-06,77,PM10,13.742857142857142,12.2,70
2021-12-06,77,PM25,5.943478260869565,4.55,46
2021-12-06,78,NO2,13.04861111111111,10.05,72
2021-12-06,78,O3,38.01354166666667,36.95,96
2021-12-06,78,PM10,8.846153846153847,8.1,13
2021-12-06,78,PM25,5.7153846153846155,4.5,13
2021-12-06,91,NO2,30.466666666666665,21.049999999999997,72
2021-12-06,91,O3,39.21944444444445,39.95,72
2021-12-06,91,PM10,5.941666666666666,6.2,24
2021-12-06,91,PM25,4.0375000000000005,4.2,24
2021-12-06,92,NO2,25.329787234042552,25.1,47
2021-12-06,92,O3,26.662499999999998,26.45,24
2021-12-06,92,PM10,9.208333333333334,8.850000000000001,24
2021-12-06,92,PM25,5.9375,5.6,24
2021-12-06,93,NO2,34.592261904761905,31.45,168
2021-12-06,93,O3,22.037499999999998,24.65,48
2021-12-06,93,PM10,14.916666666666666,12.25,90
2021-12-06,93,PM25,10.352173913043478,9.4,46
2021-12-06,94,NO2,26.56041666666667,23.950000000000003,48
2021-12-06,94,O3,26.95625,30.299999999999997,48
2021-12-06,94,PM10,10.004166666666666,9.149999999999999,48
2021-12-06,94,PM25,5.695833333333333,5.55,24
2021-12-06,95,NO2,24.928260869565218,23.7,46
2021-12-06,95,O3,39.226,37.5,50
2021-12-06,95,PM10,12.095833333333333,12.1,48
2021-12-06,95,PM25,7.573333333333333,6.7,45
2021-12-07,75,NO2,36.4125,32.9,360
2021-12-07,75,O3,44.53666666666667,45.75,90
2021-12-07,75,PM10,17.40597014925373,16.0,201
2021-12-07,75,PM25,9.972463768115942,9.8,69
2021-12-07,77,NO2,16.5125,12.5,96
2021-12-07,77,O3,50.7775,52.75,120
2021-12-07,77,PM10,13.257746478873239,10.4,71
2021-12-07,77,PM25,4.485416666666667,4.4,48
2021-12-07,78,NO2,10.851388888888888,8.8,72
2021-12-07,78,O3,51.15263157894737,51.7,95
2021-12-07,78,PM10,8.722222222222221,6.8,9
2021-12-07,78,PM25,5.533333333333333,4.8,9
2021-12-07,91,NO2,27.518055555555556,18.15,72
2021-12-07,91,O3,54.02777777777778,55.45,72
2021-12-07,91,PM10,8.233333333333333,8.35,24
2021-12-07,91,PM25,5.6375,5.3,24
2021-12-07,92,NO2,30.71666666666667,30.0,48
2021-12-07,92,O3,35.59583333333333,36.2,24
2021-12-07,92,PM10,11.299999999999999,10.7,24
2021-12-07,92,PM25,6.979166666666667,6.35,24
2021-12-07,93,NO2,36.73095238095238,28.85,168
2021-12-07,93,O3,40.704166666666666,44.9,48
2021-12-07,93,PM10,15.174712643678161,13.3,87
2021-12-07,93,PM25,8.302564102564103,8.0,39
2021-12-07,94,NO2,23.89375,19.700000000000003,48
2021-12-07,94,O3,40.985416666666666,45.849999999999994,48
2021-12-07,94,PM10,11.25744680851064,10.1,47
2021-12-07,94,PM25,6.679166666666667,7.25,24
2021-12-07,95,NO2,30.660416666666666,27.9,48
2021-12-07,95,O3,49.14791666666667,51.75,48
2021-12-07,95,PM10,10.827083333333334,10.4,48
2021-12-07,95,PM25,7.1000000000000005,6.85,48
2021-12-08,75,NO2,37.70813648293963,33.6,381
2021-12-08,75,O3,52.13958333333333,52.4,96
2021-12-08,75,PM10,16.173148148148147,14.100000000000001,216
2021-12-08,75,PM25,8.664788732394367,7.5,71
2021-12-08,77,NO2,25.340625,18.15,96
2021-12-08,77,O3,51.299166666666665,55.3,120
2021-12-08,77,PM10,18.059154929577467,16.0,71
